[MAIN]: START
[ENV]: Started init Environment
[ENV]: ACTIONS_SPACE: 64
[ENV]: Finished init Environment
[TRAIN]: actions: 64, observations: 12
[TRAIN]: CUDA: False
[TRAIN]: (1/1600): reward: -1.031323254108429, rates: 8.968676745891571, loss: 0, rho: 0.4000000000000001
[TRAIN]: (33/1600): reward: 1.6533880233764648, rates: 15.653388023376465, loss: 1.4450216606259345, rho: 0.4000000000000001
[TRAIN]: (34/1600): reward: -2.357115149497986, rates: 11.642884850502014, loss: 1.5750526010990142, rho: 0.4000000000000001
[TRAIN]: (35/1600): reward: -8.545587539672852, rates: 4.454412460327148, loss: 1.6900220334529876, rho: 0.4000000000000001
[TRAIN]: (36/1600): reward: -4.005140379071236, rates: 8.994859620928764, loss: 1.4568096697330475, rho: 0.4000000000000001
[TRAIN]: (37/1600): reward: -0.5821956992149353, rates: 12.417804300785065, loss: 1.5585174411535263, rho: 0.4000000000000001
[TRAIN]: (38/1600): reward: -10.24787181429565, rates: 3.7521281857043505, loss: 1.6659620612859727, rho: 0.4000000000000001
[TRAIN]: (39/1600): reward: -13.0, rates: 0, loss: 1.5854423761367797, rho: 0.4000000000000001
[TRAIN]: (40/1600): reward: -4.950091779232025, rates: 8.049908220767975, loss: 1.3611621409654617, rho: 0.4000000000000001
[TRAIN]: (41/1600): reward: -4.883460998535156, rates: 10.116539001464844, loss: 1.5568923383951188, rho: 0.4000000000000001
[TRAIN]: (42/1600): reward: -12.402015388011932, rates: 2.5979846119880676, loss: 1.7757349371910096, rho: 0.4000000000000001
[TRAIN]: (43/1600): reward: -8.247562408447266, rates: 4.752437591552734, loss: 1.4364839404821397, rho: 0.4000000000000001
[TRAIN]: (44/1600): reward: -4.340257853269577, rates: 10.659742146730423, loss: 1.4604680627584457, rho: 0.4000000000000001
[TRAIN]: (45/1600): reward: -13.547853469848633, rates: 4.452146530151367, loss: 1.8780348181724549, rho: 0.4000000000000001
[TRAIN]: (46/1600): reward: -8.1882084608078, rates: 5.8117915391922, loss: 1.5621741652488708, rho: 0.4000000000000001
[TRAIN]: (47/1600): reward: 3.9758375883102417, rates: 14.975837588310242, loss: 1.5839407846331597, rho: 0.4000000000000001
[TRAIN]: (48/1600): reward: -11.594845056533813, rates: 1.4051549434661865, loss: 1.6365123718976975, rho: 0.4000000000000001
[TRAIN]: (49/1600): reward: -1.07733154296875, rates: 14.92266845703125, loss: 1.2435211464762688, rho: 0.4000000000000001
[TRAIN]: (50/1600): reward: -3.9998611509799957, rates: 10.000138849020004, loss: 1.4655543714761734, rho: 0.4000000000000001
[TRAIN]: (51/1600): reward: -15.677428185939789, rates: 0.3225718140602112, loss: 1.3675801068544389, rho: 0.4000000000000001
[TRAIN]: (52/1600): reward: -11.283021591603756, rates: 4.716978408396244, loss: 1.3227842897176743, rho: 0.4000000000000001
[TRAIN]: (53/1600): reward: 6.505732201039791, rates: 19.50573220103979, loss: 1.5030032381415368, rho: 0.4000000000000001
[TRAIN]: (54/1600): reward: -0.7943829819560051, rates: 12.205617018043995, loss: 1.4766647100448609, rho: 0.4000000000000001
[TRAIN]: (55/1600): reward: -15.590676188468933, rates: 0.4093238115310669, loss: 1.2603727012872696, rho: 0.4000000000000001
[TRAIN]: (56/1600): reward: -15.474779844284058, rates: 1.5252201557159424, loss: 1.4486363708972931, rho: 0.4000000000000001
[TRAIN]: (57/1600): reward: 0.8857411742210388, rates: 12.885741174221039, loss: 1.7921500653028488, rho: 0.4000000000000001
[TRAIN]: (58/1600): reward: -13.462332487106323, rates: 2.5376675128936768, loss: 1.5355608075857163, rho: 0.4000000000000001
[TRAIN]: (59/1600): reward: -1.543677806854248, rates: 10.456322193145752, loss: 1.4389828756451606, rho: 0.4000000000000001
[TRAIN]: (60/1600): reward: 2.8506897687911987, rates: 17.8506897687912, loss: 1.3325805753469466, rho: 0.4000000000000001
[TRAIN]: (61/1600): reward: 8.27022647857666, rates: 20.27022647857666, loss: 1.6364060670137406, rho: 0.4000000000000001
[TRAIN]: (62/1600): reward: -2.2423630505800247, rates: 9.757636949419975, loss: 1.61191086769104, rho: 0.4000000000000001
[TRAIN]: (63/1600): reward: 2.0394961908459663, rates: 16.039496190845966, loss: 1.9417400538921357, rho: 0.4000000000000001
[TRAIN]: (64/1600): reward: -0.9516324400901794, rates: 10.04836755990982, loss: 1.6988765954971314, rho: 0.4000000000000001
[TRAIN]: (65/1600): reward: -13.566205859184265, rates: 1.4337941408157349, loss: 1.6188108623027802, rho: 0.4000000000000001
[TRAIN]: (66/1600): reward: -13.012602772563696, rates: 0.9873972274363041, loss: 1.7018358528614044, rho: 0.4000000000000001
[TRAIN]: (67/1600): reward: -7.596230000257492, rates: 4.403769999742508, loss: 1.2237563878297806, rho: 0.4000000000000001
[TRAIN]: (68/1600): reward: 3.355996171012521, rates: 14.35599617101252, loss: 1.5139996200799941, rho: 0.4000000000000001
[TRAIN]: (69/1600): reward: -6.569216310977936, rates: 7.430783689022064, loss: 1.6628528237342834, rho: 0.4000000000000001
[TRAIN]: (70/1600): reward: -4.23993444442749, rates: 10.76006555557251, loss: 1.653617373108864, rho: 0.4000000000000001
[TRAIN]: (71/1600): reward: -15.875160403549671, rates: 0.12483959645032883, loss: 1.5647211372852325, rho: 0.4000000000000001
[TRAIN]: (72/1600): reward: 2.1218720972537994, rates: 15.1218720972538, loss: 1.8495779141783715, rho: 0.4000000000000001
[TRAIN]: (73/1600): reward: 4.96768593788147, rates: 14.96768593788147, loss: 1.694576334953308, rho: 0.4000000000000001
[TRAIN]: (74/1600): reward: -13.431627005338669, rates: 1.5683729946613312, loss: 1.4657739132642746, rho: 0.4000000000000001
[TRAIN]: (75/1600): reward: -7.49743264913559, rates: 5.50256735086441, loss: 1.4023042529821397, rho: 0.4000000000000001
[TRAIN]: (76/1600): reward: -11.728833608329296, rates: 0.2711663916707039, loss: 1.548690491914749, rho: 0.4000000000000001
[TRAIN]: (77/1600): reward: -6.977521657943726, rates: 9.022478342056274, loss: 1.5348069965839386, rho: 0.4000000000000001
[TRAIN]: (78/1600): reward: 8.182342052459717, rates: 21.182342052459717, loss: 1.2718374997377395, rho: 0.4000000000000001
[TRAIN]: (79/1600): reward: -10.42960900068283, rates: 4.570390999317169, loss: 1.3704528093338013, rho: 0.4000000000000001
[TRAIN]: (80/1600): reward: -14.089460268616676, rates: 0.9105397313833237, loss: 1.4251411259174347, rho: 0.4000000000000001
[TRAIN]: (81/1600): reward: -11.29990366101265, rates: 3.7000963389873505, loss: 1.4891229912638664, rho: 0.4000000000000001
[TRAIN]: (82/1600): reward: -4.946994423866272, rates: 6.053005576133728, loss: 1.419652298092842, rho: 0.4000000000000001
[TRAIN]: (83/1600): reward: -3.2231698036193848, rates: 11.776830196380615, loss: 1.5793746426701545, rho: 0.4000000000000001
[TRAIN]: (84/1600): reward: 4.927410364151001, rates: 17.927410364151, loss: 1.4065223425626754, rho: 0.4000000000000001
[TRAIN]: (85/1600): reward: 11.605196177959442, rates: 24.605196177959442, loss: 1.36390610486269, rho: 0.4000000000000001
[TRAIN]: (86/1600): reward: -15.872010350227356, rates: 0.12798964977264404, loss: 1.7544806450605392, rho: 0.4000000000000001
[TRAIN]: (87/1600): reward: -11.647173404693604, rates: 4.3528265953063965, loss: 1.7087128058075904, rho: 0.4000000000000001
[TRAIN]: (88/1600): reward: 2.69204044342041, rates: 15.69204044342041, loss: 1.5583740055561066, rho: 0.4000000000000001
[TRAIN]: (89/1600): reward: -2.37170547246933, rates: 10.62829452753067, loss: 1.4347885459661485, rho: 0.4000000000000001
[TRAIN]: (90/1600): reward: -14.09192107617855, rates: 0.9080789238214493, loss: 1.7178697437047958, rho: 0.4000000000000001
[TRAIN]: (91/1600): reward: -5.580456733703613, rates: 9.419543266296387, loss: 1.4980257868766784, rho: 0.4000000000000001
[TRAIN]: (92/1600): reward: -4.669365048408508, rates: 7.330634951591492, loss: 1.353825244307518, rho: 0.4000000000000001
[TRAIN]: (93/1600): reward: -10.559458285570145, rates: 5.440541714429855, loss: 1.3794122576713561, rho: 0.4000000000000001
[TRAIN]: (94/1600): reward: -4.690295308828354, rates: 9.309704691171646, loss: 1.5651323452591897, rho: 0.4000000000000001
[TRAIN]: (95/1600): reward: -6.511876225471497, rates: 8.488123774528503, loss: 1.6182084858417511, rho: 0.4000000000000001
[TRAIN]: (96/1600): reward: -17.0, rates: 0, loss: 1.4043015092611313, rho: 0.4000000000000001
[TRAIN]: (97/1600): reward: 3.321388155221939, rates: 14.321388155221939, loss: 1.285791924595833, rho: 0.4000000000000001
[TRAIN]: (98/1600): reward: 5.289594084024429, rates: 17.28959408402443, loss: 1.489892691373825, rho: 0.4000000000000001
[TRAIN]: (99/1600): reward: -5.335724383592606, rates: 5.664275616407394, loss: 1.369312623143196, rho: 0.4000000000000001
[TRAIN]: (100/1600): reward: -10.767807021737099, rates: 5.232192978262901, loss: 1.5725271433591843, rho: 0.4000000000000001
[TRAIN]: (101/1600): reward: -8.516033382155001, rates: 5.483966617844999, loss: 1.5567587852478026, rho: 0.4000000000000001
[TRAIN]: (102/1600): reward: -8.274524420499802, rates: 3.7254755795001984, loss: 1.5649192750453949, rho: 0.4000000000000001
[TRAIN]: (103/1600): reward: -1.8353287130594254, rates: 9.164671286940575, loss: 1.490215265750885, rho: 0.4000000000000001
[TRAIN]: (104/1600): reward: -10.234728742390871, rates: 1.765271257609129, loss: 1.3336286813020706, rho: 0.4000000000000001
[TRAIN]: (105/1600): reward: -9.638613238930702, rates: 5.361386761069298, loss: 1.4136904552578926, rho: 0.4000000000000001
[TRAIN]: (106/1600): reward: -12.358069017529488, rates: 0.6419309824705124, loss: 1.631791850924492, rho: 0.4000000000000001
[TRAIN]: (107/1600): reward: -5.079517364501953, rates: 8.920482635498047, loss: 1.3380289182066918, rho: 0.4000000000000001
[TRAIN]: (108/1600): reward: -12.91906401515007, rates: 1.0809359848499298, loss: 1.6214705735445023, rho: 0.4000000000000001
[TRAIN]: (109/1600): reward: -9.566497325897217, rates: 5.433502674102783, loss: 1.3166514962911606, rho: 0.4000000000000001
[TRAIN]: (110/1600): reward: -5.877000093460083, rates: 9.122999906539917, loss: 1.4508278995752335, rho: 0.4000000000000001
[TRAIN]: (111/1600): reward: -10.775090727955103, rates: 1.224909272044897, loss: 1.377192273736, rho: 0.4000000000000001
[TRAIN]: (112/1600): reward: 7.712731838226318, rates: 19.71273183822632, loss: 1.3413689970970153, rho: 0.4000000000000001
[TRAIN]: (113/1600): reward: -6.375664189457893, rates: 6.624335810542107, loss: 1.3339111268520356, rho: 0.4000000000000001
[TRAIN]: (114/1600): reward: 4.9502058029174805, rates: 13.95020580291748, loss: 1.588933178782463, rho: 0.4000000000000001
[TRAIN]: (115/1600): reward: -12.747030705213547, rates: 1.2529692947864532, loss: 1.3976867020130157, rho: 0.4000000000000001
[TRAIN]: (116/1600): reward: -5.356831461191177, rates: 6.643168538808823, loss: 1.9182662785053253, rho: 0.4000000000000001
[TRAIN]: (117/1600): reward: -12.32158350944519, rates: 2.6784164905548096, loss: 1.5471186980605125, rho: 0.4000000000000001
[TRAIN]: (118/1600): reward: 2.1657514572143555, rates: 15.165751457214355, loss: 1.5551706284284592, rho: 0.4000000000000001
[TRAIN]: (119/1600): reward: -15.359217688441277, rates: 0.6407823115587234, loss: 1.4967177391052247, rho: 0.4000000000000001
[TRAIN]: (120/1600): reward: -1.744134956970811, rates: 10.255865043029189, loss: 1.7398184180259704, rho: 0.4000000000000001
[TRAIN]: (121/1600): reward: -1.3655560612678528, rates: 12.634443938732147, loss: 1.698407581448555, rho: 0.4000000000000001
[TRAIN]: (122/1600): reward: 9.64399990439415, rates: 21.64399990439415, loss: 1.4427303493022918, rho: 0.4000000000000001
[TRAIN]: (123/1600): reward: -15.0, rates: 0, loss: 1.2901196032762527, rho: 0.4000000000000001
[TRAIN]: (124/1600): reward: -13.64582285284996, rates: 0.3541771471500397, loss: 1.7214414477348328, rho: 0.4000000000000001
[TRAIN]: (125/1600): reward: -7.697899639606476, rates: 6.302100360393524, loss: 1.5884954005479812, rho: 0.4000000000000001
[TRAIN]: (126/1600): reward: 0.38619934022426605, rates: 10.386199340224266, loss: 1.6508540362119675, rho: 0.4000000000000001
[TRAIN]: (127/1600): reward: -6.870475232601166, rates: 7.129524767398834, loss: 1.5106978356838225, rho: 0.4000000000000001
[TRAIN]: (128/1600): reward: -0.8203825950622559, rates: 14.179617404937744, loss: 1.47353146225214, rho: 0.4000000000000001
[TRAIN]: (129/1600): reward: 12.341033458709717, rates: 24.341033458709717, loss: 1.7530978709459304, rho: 0.4000000000000001
[TRAIN]: (130/1600): reward: -4.926738917827606, rates: 8.073261082172394, loss: 1.5364841297268867, rho: 0.4000000000000001
[TRAIN]: (131/1600): reward: 1.4302119500935078, rates: 12.430211950093508, loss: 1.3362875938415528, rho: 0.4000000000000001
[TRAIN]: (132/1600): reward: 7.694222085177898, rates: 17.6942220851779, loss: 1.5225513696670532, rho: 0.4000000000000001
[TRAIN]: (133/1600): reward: -14.797938449308276, rates: 1.2020615506917238, loss: 1.433475287258625, rho: 0.4000000000000001
[TRAIN]: (134/1600): reward: -8.078092277050018, rates: 5.921907722949982, loss: 1.746583241224289, rho: 0.4000000000000001
[TRAIN]: (135/1600): reward: -10.532327726483345, rates: 6.467672273516655, loss: 1.7591143548488617, rho: 0.4000000000000001
[TRAIN]: (136/1600): reward: 13.179727911949158, rates: 23.179727911949158, loss: 1.3027154713869096, rho: 0.4000000000000001
[TRAIN]: (137/1600): reward: -14.749147329479456, rates: 0.25085267052054405, loss: 1.740035605430603, rho: 0.4000000000000001
[TRAIN]: (138/1600): reward: -15.922851510345936, rates: 0.07714848965406418, loss: 1.4923184841871262, rho: 0.4000000000000001
[TRAIN]: (139/1600): reward: -14.93747179210186, rates: 0.06252820789813995, loss: 1.4123650819063187, rho: 0.4000000000000001
[TRAIN]: (140/1600): reward: 0.5479073524475098, rates: 15.54790735244751, loss: 1.414116668701172, rho: 0.4000000000000001
[TRAIN]: (141/1600): reward: -2.992563009262085, rates: 11.007436990737915, loss: 1.5679866582155229, rho: 0.4000000000000001
[TRAIN]: (142/1600): reward: -12.209152080118656, rates: 0.7908479198813438, loss: 1.5167009070515634, rho: 0.4000000000000001
[TRAIN]: (143/1600): reward: 2.8818644881248474, rates: 15.881864488124847, loss: 1.6571962505578994, rho: 0.4000000000000001
[TRAIN]: (144/1600): reward: -8.921905729919672, rates: 6.078094270080328, loss: 1.4204256296157838, rho: 0.4000000000000001
[TRAIN]: (145/1600): reward: -12.681624460965395, rates: 0.318375539034605, loss: 1.5071497142314911, rho: 0.4000000000000001
[TRAIN]: (146/1600): reward: -2.8060048520565033, rates: 11.193995147943497, loss: 1.4098915845155715, rho: 0.4000000000000001
[TRAIN]: (147/1600): reward: -8.728894233703613, rates: 5.271105766296387, loss: 1.66106236577034, rho: 0.4000000000000001
[TRAIN]: (148/1600): reward: -0.12232065200805664, rates: 12.877679347991943, loss: 1.522275948524475, rho: 0.4000000000000001
[TRAIN]: (149/1600): reward: -13.943566020578146, rates: 0.05643397942185402, loss: 1.2557986557483674, rho: 0.4000000000000001
[TRAIN]: (150/1600): reward: -5.143969630822539, rates: 5.856030369177461, loss: 1.5749055802822114, rho: 0.4000000000000001
[TRAIN]: (151/1600): reward: 12.36480264365673, rates: 22.36480264365673, loss: 1.3046284943819046, rho: 0.4000000000000001
[TRAIN]: (152/1600): reward: -3.8856986798346043, rates: 10.114301320165396, loss: 1.5425135225057602, rho: 0.4000000000000001
[TRAIN]: (153/1600): reward: -10.946176052093506, rates: 5.053823947906494, loss: 1.4276221245527267, rho: 0.4000000000000001
[TRAIN]: (154/1600): reward: -13.14868226647377, rates: 0.8513177335262299, loss: 1.48415709733963, rho: 0.4000000000000001
[TRAIN]: (155/1600): reward: -11.090535655617714, rates: 5.909464344382286, loss: 1.6201618313789368, rho: 0.4000000000000001
[TRAIN]: (156/1600): reward: -14.691376626491547, rates: 0.30862337350845337, loss: 1.8115834653377534, rho: 0.4000000000000001
[TRAIN]: (157/1600): reward: -8.98148775100708, rates: 5.01851224899292, loss: 1.3648123264312744, rho: 0.4000000000000001
[TRAIN]: (158/1600): reward: -1.4851392209529877, rates: 11.514860779047012, loss: 1.4256977617740632, rho: 0.4000000000000001
[TRAIN]: (159/1600): reward: -6.1414710059762, rates: 7.8585289940238, loss: 1.4957976326346398, rho: 0.4000000000000001
[TRAIN]: (160/1600): reward: -14.0, rates: 0, loss: 1.299559547007084, rho: 0.4000000000000001
[TRAIN]: (161/1600): reward: 4.4221716076135635, rates: 16.422171607613564, loss: 1.3974542617797852, rho: 0.4000000000000001
[TRAIN]: (162/1600): reward: -12.5153169631958, rates: 5.484683036804199, loss: 1.6319450244307518, rho: 0.4000000000000001
[TRAIN]: (163/1600): reward: -10.895276069641113, rates: 5.104723930358887, loss: 1.482607625424862, rho: 0.4000000000000001
[TRAIN]: (164/1600): reward: -8.396650448441505, rates: 6.603349551558495, loss: 1.6119163364171982, rho: 0.4000000000000001
[TRAIN]: (165/1600): reward: -8.447607308626175, rates: 4.552392691373825, loss: 1.5289407536387443, rho: 0.4000000000000001
[TRAIN]: (166/1600): reward: -13.104124903678894, rates: 0.895875096321106, loss: 1.4558528780937194, rho: 0.4000000000000001
[TRAIN]: (167/1600): reward: -4.998732566833496, rates: 9.001267433166504, loss: 1.4746269300580024, rho: 0.4000000000000001
[TRAIN]: (168/1600): reward: -14.443372964859009, rates: 0.5566270351409912, loss: 1.5866202726960181, rho: 0.4000000000000001
[TRAIN]: (169/1600): reward: -10.4518265966326, rates: 4.5481734033674, loss: 1.2834982216358184, rho: 0.4000000000000001
[TRAIN]: (170/1600): reward: -15.918986052274704, rates: 0.08101394772529602, loss: 1.5341958820819854, rho: 0.4000000000000001
[TRAIN]: (171/1600): reward: -9.952726475894451, rates: 4.047273524105549, loss: 1.4643234819173814, rho: 0.4000000000000001
[TRAIN]: (172/1600): reward: -16.0, rates: 0, loss: 1.38294697701931, rho: 0.4000000000000001
[TRAIN]: (173/1600): reward: -16.0, rates: 0, loss: 1.5852245211601257, rho: 0.4000000000000001
[TRAIN]: (174/1600): reward: -10.31311897188425, rates: 5.686881028115749, loss: 1.5944655910134315, rho: 0.4000000000000001
[TRAIN]: (175/1600): reward: -12.54376970231533, rates: 0.4562302976846695, loss: 1.6512305319309235, rho: 0.4000000000000001
[TRAIN]: (176/1600): reward: 6.959270477294922, rates: 18.959270477294922, loss: 1.50239140689373, rho: 0.4000000000000001
[TRAIN]: (177/1600): reward: -10.357267344661523, rates: 3.6427326553384773, loss: 1.5136091202497481, rho: 0.4000000000000001
[TRAIN]: (178/1600): reward: -10.352291524410248, rates: 5.647708475589752, loss: 1.2070294350385666, rho: 0.4000000000000001
[TRAIN]: (179/1600): reward: 3.3704737424850464, rates: 15.370473742485046, loss: 1.8152504801750182, rho: 0.4000000000000001
[TRAIN]: (180/1600): reward: -2.9653769433498383, rates: 10.034623056650162, loss: 1.334910161793232, rho: 0.4000000000000001
[TRAIN]: (181/1600): reward: -11.092758893966675, rates: 5.907241106033325, loss: 1.2806018158793449, rho: 0.4000000000000001
[TRAIN]: (182/1600): reward: -0.21230322122573853, rates: 15.787696778774261, loss: 1.6572923123836518, rho: 0.4000000000000001
[TRAIN]: (183/1600): reward: -13.517947763204575, rates: 0.4820522367954254, loss: 1.5187408357858658, rho: 0.4000000000000001
[TRAIN]: (184/1600): reward: -4.543626464903355, rates: 7.456373535096645, loss: 1.6311173245310784, rho: 0.4000000000000001
[TRAIN]: (185/1600): reward: -3.7941160202026367, rates: 11.205883979797363, loss: 1.5174880847334862, rho: 0.4000000000000001
[TRAIN]: (186/1600): reward: -11.123401045799255, rates: 3.8765989542007446, loss: 1.4203450784087182, rho: 0.4000000000000001
[TRAIN]: (187/1600): reward: -6.950527912005782, rates: 6.049472087994218, loss: 1.4785890638828278, rho: 0.4000000000000001
[TRAIN]: (188/1600): reward: -9.774216651916504, rates: 5.225783348083496, loss: 1.5360645294189452, rho: 0.4000000000000001
[TRAIN]: (189/1600): reward: -4.733509100973606, rates: 10.266490899026394, loss: 1.4202259689569474, rho: 0.4000000000000001
[TRAIN]: (190/1600): reward: -7.747020721435547, rates: 7.252979278564453, loss: 1.4517185389995575, rho: 0.4000000000000001
[TRAIN]: (191/1600): reward: -7.101753294467926, rates: 5.898246705532074, loss: 1.3743816047906876, rho: 0.4000000000000001
[TRAIN]: (192/1600): reward: -12.97557258605957, rates: 5.02442741394043, loss: 1.3204301804304124, rho: 0.4000000000000001
[TRAIN]: (193/1600): reward: -5.897646456956863, rates: 9.102353543043137, loss: 1.39893981218338, rho: 0.4000000000000001
[TRAIN]: (194/1600): reward: 10.304416298866272, rates: 20.304416298866272, loss: 1.3084546685218812, rho: 0.4000000000000001
[TRAIN]: (195/1600): reward: -3.3481225967407227, rates: 9.651877403259277, loss: 1.2711889773607254, rho: 0.4000000000000001
[TRAIN]: (196/1600): reward: -11.86191701889038, rates: 5.138082981109619, loss: 1.7288025140762329, rho: 0.4000000000000001
[TRAIN]: (197/1600): reward: -5.0170890390872955, rates: 8.982910960912704, loss: 1.356472635269165, rho: 0.4000000000000001
[TRAIN]: (198/1600): reward: 4.245370119810104, rates: 14.245370119810104, loss: 1.216853453218937, rho: 0.4000000000000001
[TRAIN]: (199/1600): reward: -9.1923189163208, rates: 5.807681083679199, loss: 1.416546529531479, rho: 0.4000000000000001
[TRAIN]: (200/1600): reward: 4.96959114074707, rates: 16.96959114074707, loss: 1.2953105330467225, rho: 0.4000000000000001
[TRAIN]: (201/1600): reward: -11.242299124598503, rates: 4.757700875401497, loss: 1.4046420603990555, rho: 0.4000000000000001
[TRAIN]: (202/1600): reward: -7.535293221473694, rates: 6.464706778526306, loss: 1.6275863736867904, rho: 0.4000000000000001
[TRAIN]: (203/1600): reward: -5.847559213638306, rates: 9.152440786361694, loss: 1.3545049726963043, rho: 0.4000000000000001
[TRAIN]: (204/1600): reward: -6.582934506237507, rates: 5.417065493762493, loss: 1.3601210355758666, rho: 0.4000000000000001
[TRAIN]: (205/1600): reward: -11.865223407745361, rates: 4.134776592254639, loss: 1.7212868541479112, rho: 0.4000000000000001
[TRAIN]: (206/1600): reward: -7.501760482788086, rates: 5.498239517211914, loss: 1.4776927411556244, rho: 0.4000000000000001
[TRAIN]: (207/1600): reward: -6.253992732614279, rates: 7.746007267385721, loss: 1.50207589417696, rho: 0.4000000000000001
[TRAIN]: (208/1600): reward: 10.14506272226572, rates: 22.14506272226572, loss: 1.3738615542650223, rho: 0.4000000000000001
[TRAIN]: (209/1600): reward: -9.757532447576523, rates: 4.242467552423477, loss: 1.4520614176988602, rho: 0.4000000000000001
[TRAIN]: (210/1600): reward: -11.36144208908081, rates: 4.6385579109191895, loss: 1.3619579002261162, rho: 0.4000000000000001
[TRAIN]: (211/1600): reward: -1.9150169044733047, rates: 12.084983095526695, loss: 1.2319212645292281, rho: 0.4000000000000001
[TRAIN]: (212/1600): reward: 3.783017411828041, rates: 16.78301741182804, loss: 1.4316535010933875, rho: 0.4000000000000001
[TRAIN]: (213/1600): reward: -1.1051577627658844, rates: 11.894842237234116, loss: 1.5884957313537598, rho: 0.4000000000000001
[TRAIN]: (214/1600): reward: -11.610047817230225, rates: 5.389952182769775, loss: 1.545185822248459, rho: 0.4000000000000001
[TRAIN]: (215/1600): reward: -5.576451361179352, rates: 6.423548638820648, loss: 1.3735501363873481, rho: 0.4000000000000001
