[MAIN]: START
[ENV]: Started init Environment
[ENV]: ACTIONS_SPACE: 66
[ENV]: Finished init Environment
[TRAIN]: actions: 66, observations: 80
[TRAIN]: CUDA: True
[TRAIN]: (1/1600): reward: -77.16096448898315, rates: 0.8390356999180667, loss: 0, rho: 0.4000000000000001
[TRAIN]: (90/1600): reward: -74.21235767006874, rates: 0.787642229936184, loss: 1.3365341871976852, rho: 0.4000000000000001
[TRAIN]: (91/1600): reward: -72.17153763771057, rates: 0.8284623505157424, loss: 1.2402876228094102, rho: 0.4000000000000001
[TRAIN]: (92/1600): reward: -62.75677786767483, rates: 1.2432220309988424, loss: 1.3903498947620392, rho: 0.4000000000000001
[TRAIN]: (93/1600): reward: -62.84583568572998, rates: 1.1541643545071358, loss: 1.3425570011138916, rho: 0.4000000000000001
[TRAIN]: (94/1600): reward: -76.72078281641006, rates: 1.2792171047339063, loss: 1.3930929183959961, rho: 0.4000000000000001
[TRAIN]: (95/1600): reward: -59.38385659456253, rates: 2.6161434269027755, loss: 1.2956904917955399, rho: 0.4000000000000001
[TRAIN]: (96/1600): reward: -72.68373930454254, rates: 2.3162609882751033, loss: 1.2880387485027314, rho: 0.4000000000000001
[TRAIN]: (97/1600): reward: -72.5085032582283, rates: 2.4914966244175916, loss: 1.2300079017877579, rho: 0.4000000000000001
[TRAIN]: (98/1600): reward: -65.25766089558601, rates: 2.7423390114560307, loss: 1.1653463661670684, rho: 0.4000000000000001
[TRAIN]: (99/1600): reward: -76.98672431707382, rates: 2.013275754901252, loss: 1.1236282020807267, rho: 0.4000000000000001
[TRAIN]: (100/1600): reward: -55.66908097267151, rates: 3.3309191178664252, loss: 1.3234860450029373, rho: 0.4000000000000001
[TRAIN]: (101/1600): reward: -43.735125452280045, rates: 4.264874752175151, loss: 1.3038485914468765, rho: 0.4000000000000001
[TRAIN]: (102/1600): reward: -69.44763803482056, rates: 1.552361900473187, loss: 1.2670789629220962, rho: 0.4000000000000001
[TRAIN]: (103/1600): reward: -46.90928104519844, rates: 3.09071894738112, loss: 1.4290209531784057, rho: 0.4000000000000001
[TRAIN]: (104/1600): reward: -75.57118886709213, rates: 1.428811138185588, loss: 1.3330526381731034, rho: 0.4000000000000001
[TRAIN]: (105/1600): reward: -68.70096763968468, rates: 3.2990323360457916, loss: 1.3547453850507736, rho: 0.4000000000000001
[TRAIN]: (106/1600): reward: -56.464853040874004, rates: 4.53514691212949, loss: 1.273010390996933, rho: 0.4000000000000001
[TRAIN]: (107/1600): reward: -78.01991719007492, rates: 2.9800828950636076, loss: 1.3909450203180314, rho: 0.4000000000000001
[TRAIN]: (108/1600): reward: -70.35726165771484, rates: 1.6427383142798273, loss: 1.3341398805379867, rho: 0.4000000000000001
[TRAIN]: (109/1600): reward: -62.79437938332558, rates: 2.2056205697688416, loss: 1.5250781893730163, rho: 0.4000000000000001
[TRAIN]: (110/1600): reward: -67.58781579136848, rates: 2.4121840392360814, loss: 1.3423666387796402, rho: 0.4000000000000001
[TRAIN]: (111/1600): reward: -66.55986887216568, rates: 1.4401311983937455, loss: 1.3168435722589493, rho: 0.4000000000000001
[TRAIN]: (112/1600): reward: -63.98447459936142, rates: 3.015525475187636, loss: 1.3819181859493255, rho: 0.4000000000000001
[TRAIN]: (113/1600): reward: -61.57521814107895, rates: 4.424781935251524, loss: 1.2373936772346497, rho: 0.4000000000000001
[TRAIN]: (114/1600): reward: -70.48913961648941, rates: 2.5108604120632876, loss: 1.314221653342247, rho: 0.4000000000000001
[TRAIN]: (115/1600): reward: -65.1870106458664, rates: 1.8129895177365194, loss: 1.455645602941513, rho: 0.4000000000000001
[TRAIN]: (116/1600): reward: -72.51557931303978, rates: 1.4844206585973492, loss: 1.2914544254541398, rho: 0.4000000000000001
[TRAIN]: (117/1600): reward: -66.75115895271301, rates: 2.248841229618579, loss: 1.1611621856689454, rho: 0.4000000000000001
[TRAIN]: (118/1600): reward: -58.04082879424095, rates: 1.959171212720662, loss: 1.615578144788742, rho: 0.4000000000000001
[TRAIN]: (119/1600): reward: -74.51913127303123, rates: 2.4808686699392632, loss: 1.284163588285446, rho: 0.4000000000000001
[TRAIN]: (120/1600): reward: -77.15642473101616, rates: 0.8435753370722674, loss: 1.2786020070314408, rho: 0.4000000000000001
[TRAIN]: (121/1600): reward: -64.90057171136141, rates: 3.0994280464801385, loss: 1.3545896887779236, rho: 0.4000000000000001
[TRAIN]: (122/1600): reward: -65.40396538376808, rates: 2.596034819000734, loss: 1.3987112909555435, rho: 0.4000000000000001
[TRAIN]: (123/1600): reward: -65.02875274419785, rates: 1.971247380709282, loss: 1.474041074514389, rho: 0.4000000000000001
[TRAIN]: (124/1600): reward: -73.77692747116089, rates: 0.2230723954545745, loss: 1.3287989795207977, rho: 0.4000000000000001
[TRAIN]: (125/1600): reward: -67.35323929786682, rates: 2.646760633834269, loss: 1.2964675366878509, rho: 0.4000000000000001
[TRAIN]: (126/1600): reward: -64.8072557747364, rates: 3.192744235468984, loss: 1.3264158070087433, rho: 0.4000000000000001
[TRAIN]: (127/1600): reward: -60.427251040935516, rates: 3.5727489863790347, loss: 1.3530328273773193, rho: 0.4000000000000001
[TRAIN]: (128/1600): reward: -64.00385150313377, rates: 0.996148518538593, loss: 1.3165003925561904, rho: 0.4000000000000001
[TRAIN]: (129/1600): reward: -45.81029684841633, rates: 4.189703111009146, loss: 1.3683094322681426, rho: 0.4000000000000001
[TRAIN]: (130/1600): reward: -71.0410385131836, rates: 0.9589614467466117, loss: 1.2259730577468873, rho: 0.4000000000000001
[TRAIN]: (131/1600): reward: -71.34378401190042, rates: 2.6562159665964913, loss: 1.3690092533826828, rho: 0.4000000000000001
[TRAIN]: (132/1600): reward: -61.27276048064232, rates: 2.727239621134338, loss: 1.1854384660720825, rho: 0.4000000000000001
[TRAIN]: (133/1600): reward: -61.66201764345169, rates: 1.3379826248141462, loss: 1.2633684664964675, rho: 0.4000000000000001
[TRAIN]: (134/1600): reward: -83.10646724700928, rates: 0.8935327497503671, loss: 1.2490095615386962, rho: 0.4000000000000001
[TRAIN]: (135/1600): reward: -55.508882224559784, rates: 1.4911178942361292, loss: 1.245130866765976, rho: 0.4000000000000001
[TRAIN]: (136/1600): reward: -72.16914665699005, rates: 3.8308533386217922, loss: 1.3455538988113402, rho: 0.4000000000000001
[TRAIN]: (137/1600): reward: -75.27060729265213, rates: 1.7293927845471293, loss: 1.2962217181921005, rho: 0.4000000000000001
[TRAIN]: (138/1600): reward: -82.01545649766922, rates: 2.9845433234799397, loss: 1.3591316044330597, rho: 0.4000000000000001
[TRAIN]: (139/1600): reward: -66.7191390991211, rates: 4.280860793452216, loss: 1.2751450061798095, rho: 0.4000000000000001
[TRAIN]: (140/1600): reward: -72.04978680610657, rates: 0.9502133822459764, loss: 1.2556662380695343, rho: 0.4000000000000001
[TRAIN]: (141/1600): reward: -65.23751509189606, rates: 1.7624848574398608, loss: 1.4838442742824554, rho: 0.4000000000000001
[TRAIN]: (142/1600): reward: -82.26267743110657, rates: 0.7373224742216504, loss: 1.290942022204399, rho: 0.4000000000000001
[TRAIN]: (143/1600): reward: -66.5080795288086, rates: 1.4919203865294839, loss: 1.2310870230197906, rho: 0.4000000000000001
[TRAIN]: (144/1600): reward: -74.13903665542603, rates: 0.8609630321260391, loss: 1.3190380215644837, rho: 0.4000000000000001
[TRAIN]: (145/1600): reward: -50.222870618104935, rates: 4.777129205615299, loss: 1.4525186151266098, rho: 0.4000000000000001
[TRAIN]: (146/1600): reward: -72.77300852537155, rates: 2.2269914292523962, loss: 1.2278798252344132, rho: 0.4000000000000001
[TRAIN]: (147/1600): reward: -64.36291885375977, rates: 1.6370810547784687, loss: 1.2590742856264114, rho: 0.4000000000000001
[TRAIN]: (148/1600): reward: -57.93926131725311, rates: 3.060738888657597, loss: 1.3294498383998872, rho: 0.4000000000000001
[TRAIN]: (149/1600): reward: -57.915824234485626, rates: 3.0841756572397667, loss: 1.307100734114647, rho: 0.4000000000000001
[TRAIN]: (150/1600): reward: -64.2822850048542, rates: 2.717715100352824, loss: 1.4778787195682526, rho: 0.4000000000000001
[TRAIN]: (151/1600): reward: -64.65015453100204, rates: 2.349845420199322, loss: 1.3341133713722229, rho: 0.4000000000000001
[TRAIN]: (152/1600): reward: -82.47155664861202, rates: 1.5284432172989446, loss: 1.314786010980606, rho: 0.4000000000000001
[TRAIN]: (153/1600): reward: -49.87892335653305, rates: 4.121076519082667, loss: 1.3360151052474976, rho: 0.4000000000000001
[TRAIN]: (154/1600): reward: -80.40026235580444, rates: 0.599737680543035, loss: 1.1319962799549104, rho: 0.4000000000000001
[TRAIN]: (155/1600): reward: -64.90590411424637, rates: 2.094095907593571, loss: 1.3614221423864366, rho: 0.4000000000000001
[TRAIN]: (156/1600): reward: -63.821713984012604, rates: 1.178286126589885, loss: 1.1383335411548614, rho: 0.4000000000000001
[TRAIN]: (157/1600): reward: -56.07517746090889, rates: 1.9248227437283176, loss: 1.1472011357545853, rho: 0.4000000000000001
[TRAIN]: (158/1600): reward: -59.50004351884127, rates: 1.4999564871975242, loss: 1.0688366085290908, rho: 0.4000000000000001
[TRAIN]: (159/1600): reward: -71.13165271282196, rates: 1.868347451154385, loss: 1.3077518194913864, rho: 0.4000000000000001
[TRAIN]: (160/1600): reward: -76.40481626987457, rates: 1.5951839295916768, loss: 1.3577707022428513, rho: 0.4000000000000001
[TRAIN]: (161/1600): reward: -69.55178129673004, rates: 2.44821860096742, loss: 1.2824776768684387, rho: 0.4000000000000001
[TRAIN]: (162/1600): reward: -53.64787399768829, rates: 4.352126144979579, loss: 1.3562262296676635, rho: 0.4000000000000001
[TRAIN]: (163/1600): reward: -66.39592806994915, rates: 3.6040717636621697, loss: 1.2715263158082961, rho: 0.4000000000000001
[TRAIN]: (164/1600): reward: -78.64718574285507, rates: 1.3528142555549656, loss: 1.3294676750898362, rho: 0.4000000000000001
[TRAIN]: (165/1600): reward: -65.58508870005608, rates: 2.4149112675265068, loss: 1.4150800108909607, rho: 0.4000000000000001
[TRAIN]: (166/1600): reward: -63.725696444511414, rates: 2.2743033283952356, loss: 1.4181839615106582, rho: 0.4000000000000001
[TRAIN]: (167/1600): reward: -70.74218773841858, rates: 2.257812357073838, loss: 1.4007083505392075, rho: 0.4000000000000001
[TRAIN]: (168/1600): reward: -57.934683442115784, rates: 4.065316687862424, loss: 1.265430048108101, rho: 0.4000000000000001
[TRAIN]: (169/1600): reward: -69.51232981681824, rates: 1.4876702677663571, loss: 1.1511658251285553, rho: 0.4000000000000001
[TRAIN]: (170/1600): reward: -68.36374229192734, rates: 2.636257760068637, loss: 1.3288527816534041, rho: 0.4000000000000001
[TRAIN]: (171/1600): reward: -60.76275461912155, rates: 3.2372454103678203, loss: 1.2535557717084884, rho: 0.4000000000000001
[TRAIN]: (172/1600): reward: -70.81839089095592, rates: 1.181609106428307, loss: 1.2243262261152268, rho: 0.4000000000000001
[TRAIN]: (173/1600): reward: -83.66331678628922, rates: 1.3366832453741586, loss: 1.3128887057304381, rho: 0.4000000000000001
[TRAIN]: (174/1600): reward: -74.69404172897339, rates: 2.3059584917739535, loss: 1.367996445298195, rho: 0.4000000000000001
[TRAIN]: (175/1600): reward: -56.100560039281845, rates: 2.89944002401309, loss: 1.4206977635622025, rho: 0.4000000000000001
[TRAIN]: (176/1600): reward: -59.53056675195694, rates: 2.4694333743701185, loss: 1.2339503675699235, rho: 0.4000000000000001
[TRAIN]: (177/1600): reward: -64.89633923768997, rates: 3.103660860028399, loss: 1.2663993895053864, rho: 0.4000000000000001
[TRAIN]: (178/1600): reward: -58.635337233543396, rates: 3.364662690707312, loss: 1.3286297082901002, rho: 0.4000000000000001
[TRAIN]: (179/1600): reward: -64.31002576649189, rates: 3.6899739490072907, loss: 1.240030187368393, rho: 0.4000000000000001
[TRAIN]: (180/1600): reward: -65.92765042185783, rates: 2.07234974917824, loss: 1.3961930692195892, rho: 0.4000000000000001
[TRAIN]: (181/1600): reward: -62.49244552850723, rates: 1.5075545125650265, loss: 1.3430398494005202, rho: 0.4000000000000001
[TRAIN]: (182/1600): reward: -77.86775082349777, rates: 1.1322491545959417, loss: 1.4864988923072815, rho: 0.4000000000000001
[TRAIN]: (183/1600): reward: -66.20515662431717, rates: 1.7948435236862568, loss: 1.3287272661924363, rho: 0.4000000000000001
[TRAIN]: (184/1600): reward: -57.07124733924866, rates: 1.9287527741931405, loss: 1.272724014520645, rho: 0.4000000000000001
[TRAIN]: (185/1600): reward: -57.60937386751175, rates: 2.390626182126369, loss: 1.3848600804805755, rho: 0.4000000000000001
[TRAIN]: (186/1600): reward: -59.5924516916275, rates: 4.407548250173735, loss: 1.398514848947525, rho: 0.4000000000000001
[TRAIN]: (187/1600): reward: -69.45701935514808, rates: 2.542980707224811, loss: 1.4124221906065941, rho: 0.4000000000000001
[TRAIN]: (188/1600): reward: -59.784110099077225, rates: 1.2158897883552966, loss: 1.2742774307727813, rho: 0.4000000000000001
[TRAIN]: (189/1600): reward: -62.15788125991821, rates: 2.8421186225855815, loss: 1.1462797403335572, rho: 0.4000000000000001
[TRAIN]: (190/1600): reward: -71.59053979814053, rates: 2.409460300053822, loss: 1.196595597267151, rho: 0.4000000000000001
[TRAIN]: (191/1600): reward: -67.85235178470612, rates: 3.147648275866291, loss: 1.2489862591028214, rho: 0.4000000000000001
[TRAIN]: (192/1600): reward: -78.38338315486908, rates: 0.6166168926474552, loss: 1.3011793941259384, rho: 0.4000000000000001
[TRAIN]: (193/1600): reward: -56.19038188457489, rates: 3.8096178754465893, loss: 1.3579921275377274, rho: 0.4000000000000001
[TRAIN]: (194/1600): reward: -74.67909157276154, rates: 1.3209085115443786, loss: 1.395879364013672, rho: 0.4000000000000001
[TRAIN]: (195/1600): reward: -67.15180863067508, rates: 5.84819118008431, loss: 1.2504897892475129, rho: 0.4000000000000001
[TRAIN]: (196/1600): reward: -69.80679631233215, rates: 2.19320381152578, loss: 1.3096548020839691, rho: 0.4000000000000001
[TRAIN]: (197/1600): reward: -68.13208246231079, rates: 0.8679175488616028, loss: 1.2875445783138275, rho: 0.4000000000000001
[TRAIN]: (198/1600): reward: -59.76506996154785, rates: 2.234930180983732, loss: 1.1892368108034135, rho: 0.4000000000000001
[TRAIN]: (199/1600): reward: -67.46238389611244, rates: 1.5376161036687575, loss: 1.2706324130296707, rho: 0.4000000000000001
[TRAIN]: (200/1600): reward: -66.82975035905838, rates: 3.1702495941882107, loss: 1.1731799066066741, rho: 0.4000000000000001
[TRAIN]: (201/1600): reward: -73.61771965026855, rates: 3.3822803844414193, loss: 1.3149665161967277, rho: 0.4000000000000001
[TRAIN]: (202/1600): reward: -53.2239540964365, rates: 1.7760460727931777, loss: 1.2282095044851302, rho: 0.4000000000000001
[TRAIN]: (203/1600): reward: -55.46223855018616, rates: 3.537761645779841, loss: 1.4463348925113677, rho: 0.4000000000000001
[TRAIN]: (204/1600): reward: -70.67460408806801, rates: 2.3253959339240478, loss: 1.2388686448335648, rho: 0.4000000000000001
[TRAIN]: (205/1600): reward: -74.94714909791946, rates: 1.0528509117658567, loss: 1.5406532049179078, rho: 0.4000000000000001
[TRAIN]: (206/1600): reward: -60.521695613861084, rates: 3.4783043656791808, loss: 1.330483865737915, rho: 0.4000000000000001
[TRAIN]: (207/1600): reward: -63.776273185852915, rates: 2.2237267517848838, loss: 1.362903854250908, rho: 0.4000000000000001
[TRAIN]: (208/1600): reward: -55.412525713443756, rates: 0.5874743564889224, loss: 1.2554182797670363, rho: 0.4000000000000001
[TRAIN]: (209/1600): reward: -56.72810998558998, rates: 3.2718902473217657, loss: 1.1621913194656373, rho: 0.4000000000000001
[TRAIN]: (210/1600): reward: -66.86872881650925, rates: 1.131271105054826, loss: 1.1483558252453805, rho: 0.4000000000000001
[TRAIN]: (211/1600): reward: -66.99959063529968, rates: 3.0004093688799887, loss: 1.4847858548164368, rho: 0.4000000000000001
[TRAIN]: (212/1600): reward: -48.99129796028137, rates: 2.0087020394912085, loss: 1.1671783179044724, rho: 0.4000000000000001
[TRAIN]: (213/1600): reward: -70.3866257071495, rates: 2.61337422645871, loss: 1.3172563076019288, rho: 0.4000000000000001
