[MAIN]: START
[ENV]: Started init Environment
[ENV]: ACTIONS_SPACE: 66
[ENV]: Finished init Environment
[TRAIN]: actions: 66, observations: 216
[TRAIN]: CUDA: True
[TRAIN]: (1/1600): reward: -12.25136049091816, rates: 0.2519610524177551, loss: 0, rho: 0.4000000000000001
[TRAIN]: (34/1600): reward: 8.822159804403782, rates: 15.16383133083582, loss: 0.4223752602934837, rho: 0.4000000000000001
[TRAIN]: (35/1600): reward: -4.615005515515804, rates: 8.480044722557068, loss: 0.45959323197603225, rho: 0.4000000000000001
[TRAIN]: (36/1600): reward: -10.805008057504892, rates: 3.86592173576355, loss: 0.4372305914759636, rho: 0.4000000000000001
[TRAIN]: (37/1600): reward: -5.451573520898819, rates: 3.3632064759731293, loss: 0.4234576843678951, rho: 0.4000000000000001
[TRAIN]: (38/1600): reward: -4.4952007830142975, rates: 7.673912793397903, loss: 0.42715139836072924, rho: 0.4000000000000001
[TRAIN]: (39/1600): reward: -2.4605543166399, rates: 7.88459800183773, loss: 0.44376478493213656, rho: 0.4000000000000001
[TRAIN]: (40/1600): reward: -9.968063682317734, rates: 0.7166919112205505, loss: 0.42569681331515313, rho: 0.4000000000000001
[TRAIN]: (41/1600): reward: 1.2972047179937363, rates: 10.736848086118698, loss: 0.4017292410135269, rho: 0.4000000000000001
[TRAIN]: (42/1600): reward: 2.644265227019787, rates: 14.191676408052444, loss: 0.3951704353094101, rho: 0.4000000000000001
[TRAIN]: (43/1600): reward: -13.383961901068687, rates: 1.124337077140808, loss: 0.39442452043294907, rho: 0.4000000000000001
[TRAIN]: (44/1600): reward: -8.614095836877823, rates: 4.309266626834869, loss: 0.42085450887680054, rho: 0.4000000000000001
[TRAIN]: (45/1600): reward: -11.80414366722107, rates: 2.9084852933883667, loss: 0.36565656810998914, rho: 0.4000000000000001
[TRAIN]: (46/1600): reward: -4.6054244339466095, rates: 6.901404768228531, loss: 0.36616200953722, rho: 0.4000000000000001
[TRAIN]: (47/1600): reward: -6.884898900985718, rates: 5.290629148483276, loss: 0.4191731885075569, rho: 0.4000000000000001
[TRAIN]: (48/1600): reward: 5.303267851471901, rates: 15.173908904194832, loss: 0.3575845956802368, rho: 0.4000000000000001
[TRAIN]: (49/1600): reward: -9.348894659429789, rates: 1.916079979389906, loss: 0.3921301461756229, rho: 0.4000000000000001
[TRAIN]: (50/1600): reward: -0.6744436472654343, rates: 7.74991674721241, loss: 0.4036687582731247, rho: 0.4000000000000001
[TRAIN]: (51/1600): reward: 2.0154738603159785, rates: 11.233161240816116, loss: 0.42456520199775694, rho: 0.4000000000000001
[TRAIN]: (52/1600): reward: -6.830189287662506, rates: 6.1679816246032715, loss: 0.3943201631307602, rho: 0.4000000000000001
[TRAIN]: (53/1600): reward: -11.351255632936954, rates: 1.3452724441885948, loss: 0.3911087855696678, rho: 0.4000000000000001
[TRAIN]: (54/1600): reward: -4.100110277533531, rates: 8.247059553861618, loss: 0.4409258484840393, rho: 0.4000000000000001
[TRAIN]: (55/1600): reward: -2.410335451364517, rates: 8.95941561460495, loss: 0.37694923877716063, rho: 0.4000000000000001
[TRAIN]: (56/1600): reward: -7.502802729606628, rates: 3.9301249384880066, loss: 0.41804843246936796, rho: 0.4000000000000001
[TRAIN]: (57/1600): reward: -15.026195466518402, rates: 0.6269336938858032, loss: 0.39472134187817576, rho: 0.4000000000000001
[TRAIN]: (58/1600): reward: -4.143852591514587, rates: 3.534143328666687, loss: 0.41783915758132933, rho: 0.4000000000000001
[TRAIN]: (59/1600): reward: -1.2223358303308487, rates: 9.991299852728844, loss: 0.37789213508367536, rho: 0.4000000000000001
[TRAIN]: (60/1600): reward: -9.775440201163292, rates: 4.360549032688141, loss: 0.3500616677105427, rho: 0.4000000000000001
[TRAIN]: (61/1600): reward: -9.562295988202095, rates: 0.7959938198328018, loss: 0.38770991414785383, rho: 0.4000000000000001
[TRAIN]: (62/1600): reward: -3.6786911860108376, rates: 5.545243419706821, loss: 0.3627182669937611, rho: 0.4000000000000001
[TRAIN]: (63/1600): reward: -13.000835418701172, rates: 1.4388444423675537, loss: 0.3573833808302879, rho: 0.4000000000000001
[TRAIN]: (64/1600): reward: -11.940590016543865, rates: 0.05716388672590256, loss: 0.38037102222442626, rho: 0.4000000000000001
[TRAIN]: (65/1600): reward: 0.0880172848701477, rates: 9.325467362999916, loss: 0.39106312692165374, rho: 0.4000000000000001
[TRAIN]: (66/1600): reward: -9.465195626020432, rates: 3.0210437178611755, loss: 0.36546444073319434, rho: 0.4000000000000001
[TRAIN]: (67/1600): reward: 3.3666008561849594, rates: 12.936782881617546, loss: 0.3370413936674595, rho: 0.4000000000000001
[TRAIN]: (68/1600): reward: -7.61691418197006, rates: 4.306828498840332, loss: 0.3663667269051075, rho: 0.4000000000000001
[TRAIN]: (69/1600): reward: -1.3615282326936722, rates: 5.925030156970024, loss: 0.3278698712587357, rho: 0.4000000000000001
[TRAIN]: (70/1600): reward: -5.493492789566517, rates: 5.089825846254826, loss: 0.34942358210682867, rho: 0.4000000000000001
[TRAIN]: (71/1600): reward: -7.758677616715431, rates: 3.42616169154644, loss: 0.34410001784563066, rho: 0.4000000000000001
[TRAIN]: (72/1600): reward: -3.1631890386343002, rates: 9.143949404358864, loss: 0.3123946964740753, rho: 0.4000000000000001
[TRAIN]: (73/1600): reward: -1.9233059287071228, rates: 8.6976318359375, loss: 0.3519604131579399, rho: 0.4000000000000001
[TRAIN]: (74/1600): reward: -11.467968590557575, rates: 0.5908442437648773, loss: 0.3397038772702217, rho: 0.4000000000000001
[TRAIN]: (75/1600): reward: -10.098763704299927, rates: 4.590725421905518, loss: 0.28963962122797965, rho: 0.4000000000000001
[TRAIN]: (76/1600): reward: -2.434237480163574, rates: 7.214445531368256, loss: 0.30206523835659027, rho: 0.4000000000000001
[TRAIN]: (77/1600): reward: -0.7097706012427807, rates: 8.040591467171907, loss: 0.3370275944471359, rho: 0.4000000000000001
[TRAIN]: (78/1600): reward: -7.7295029908418655, rates: 4.690288290381432, loss: 0.2954987660050392, rho: 0.4000000000000001
[TRAIN]: (79/1600): reward: -12.256931841373444, rates: 0.7691532075405121, loss: 0.28651668801903724, rho: 0.4000000000000001
[TRAIN]: (80/1600): reward: -13.382803995162249, rates: 0.5931521020829678, loss: 0.30794340968132017, rho: 0.4000000000000001
[TRAIN]: (81/1600): reward: -2.285186693072319, rates: 6.304271385073662, loss: 0.29738461449742315, rho: 0.4000000000000001
[TRAIN]: (82/1600): reward: -15.988616228103638, rates: 0.07805317640304565, loss: 0.3073744736611843, rho: 0.4000000000000001
[TRAIN]: (83/1600): reward: -14.12475748360157, rates: 0.46283620595932007, loss: 0.26397345289587976, rho: 0.4000000000000001
[TRAIN]: (84/1600): reward: -6.763096377253532, rates: 5.1418925523757935, loss: 0.27723510302603244, rho: 0.4000000000000001
[TRAIN]: (85/1600): reward: -8.174924567341805, rates: 3.965925931930542, loss: 0.23555589318275452, rho: 0.4000000000000001
[TRAIN]: (86/1600): reward: -6.030696369707584, rates: 5.866083286702633, loss: 0.2794955842196941, rho: 0.4000000000000001
[TRAIN]: (87/1600): reward: -6.2403321117162704, rates: 1.5177219361066818, loss: 0.31074586883187294, rho: 0.4000000000000001
[TRAIN]: (88/1600): reward: -9.955357138067484, rates: 3.9361908733844757, loss: 0.26913560554385185, rho: 0.4000000000000001
[TRAIN]: (89/1600): reward: -6.52284175157547, rates: 4.419974520802498, loss: 0.2614682577550411, rho: 0.4000000000000001
[TRAIN]: (90/1600): reward: -10.204654574394226, rates: 3.668677568435669, loss: 0.23988064676523208, rho: 0.4000000000000001
[TRAIN]: (91/1600): reward: -13.462971122935414, rates: 0.023272110149264336, loss: 0.23684263601899147, rho: 0.4000000000000001
[TRAIN]: (92/1600): reward: -10.609666764736176, rates: 0.633123368024826, loss: 0.2396939881145954, rho: 0.4000000000000001
[TRAIN]: (93/1600): reward: -2.1932383812963963, rates: 7.567603409290314, loss: 0.23524552285671235, rho: 0.4000000000000001
[TRAIN]: (94/1600): reward: -9.067170858383179, rates: 1.7470408976078033, loss: 0.23231609389185906, rho: 0.4000000000000001
[TRAIN]: (95/1600): reward: -10.613099858164787, rates: 0.6438573151826859, loss: 0.22233598530292512, rho: 0.4000000000000001
[TRAIN]: (96/1600): reward: -9.365671411156654, rates: 3.6129357144236565, loss: 0.21142471879720687, rho: 0.4000000000000001
[TRAIN]: (97/1600): reward: -7.582850873470306, rates: 3.348462253808975, loss: 0.21355370581150054, rho: 0.4000000000000001
[TRAIN]: (98/1600): reward: -3.049325004220009, rates: 8.363104909658432, loss: 0.23505961745977402, rho: 0.4000000000000001
[TRAIN]: (99/1600): reward: -9.52929212152958, rates: 4.46675068885088, loss: 0.21296190172433854, rho: 0.4000000000000001
[TRAIN]: (100/1600): reward: -4.731379896402359, rates: 7.192601054906845, loss: 0.20637161955237388, rho: 0.4000000000000001
[TRAIN]: (101/1600): reward: -1.2107885926961899, rates: 6.403643533587456, loss: 0.20111447460949422, rho: 0.4000000000000001
[TRAIN]: (102/1600): reward: -10.549933925271034, rates: 1.6565744876861572, loss: 0.2152460988610983, rho: 0.4000000000000001
[TRAIN]: (103/1600): reward: -3.7828177511692047, rates: 5.176338642835617, loss: 0.19279806986451148, rho: 0.4000000000000001
[TRAIN]: (104/1600): reward: -10.435137249529362, rates: 2.846699222922325, loss: 0.2203792303800583, rho: 0.4000000000000001
[TRAIN]: (105/1600): reward: -1.667735933791846, rates: 9.494071006774902, loss: 0.20159802436828614, rho: 0.4000000000000001
[TRAIN]: (106/1600): reward: -1.802660383284092, rates: 7.912955291569233, loss: 0.19152192436158658, rho: 0.4000000000000001
[TRAIN]: (107/1600): reward: -4.565578658133745, rates: 8.582470998167992, loss: 0.20977645181119442, rho: 0.4000000000000001
[TRAIN]: (108/1600): reward: -11.969487681984901, rates: 1.8655027896165848, loss: 0.21781713515520096, rho: 0.4000000000000001
[TRAIN]: (109/1600): reward: -3.86077082157135, rates: 7.996879041194916, loss: 0.20186976715922356, rho: 0.4000000000000001
[TRAIN]: (110/1600): reward: -7.612346477806568, rates: 2.6719135604798794, loss: 0.19502437375485898, rho: 0.4000000000000001
[TRAIN]: (111/1600): reward: -5.942390535026789, rates: 6.614572763442993, loss: 0.18969829827547074, rho: 0.4000000000000001
[TRAIN]: (112/1600): reward: -7.766260892152786, rates: 3.5598955154418945, loss: 0.18135932721197606, rho: 0.4000000000000001
[TRAIN]: (113/1600): reward: 5.0453798323869705, rates: 14.871418491005898, loss: 0.19069591872394084, rho: 0.4000000000000001
[TRAIN]: (114/1600): reward: -11.806980162858963, rates: 3.222836956381798, loss: 0.17946392744779588, rho: 0.4000000000000001
[TRAIN]: (115/1600): reward: -2.5351620465517044, rates: 7.573122084140778, loss: 0.1876160480082035, rho: 0.4000000000000001
[TRAIN]: (116/1600): reward: -8.47429546713829, rates: 4.890759281814098, loss: 0.17470321357250213, rho: 0.4000000000000001
[TRAIN]: (117/1600): reward: 0.5704676574096084, rates: 10.17068456299603, loss: 0.18037765957415103, rho: 0.4000000000000001
[TRAIN]: (118/1600): reward: -4.441486318595707, rates: 7.021686792373657, loss: 0.16916706897318362, rho: 0.4000000000000001
[TRAIN]: (119/1600): reward: -8.156421586871147, rates: 4.898455321788788, loss: 0.16626950316131114, rho: 0.4000000000000001
[TRAIN]: (120/1600): reward: -9.77415345609188, rates: 4.09354467689991, loss: 0.19369425661861897, rho: 0.4000000000000001
[TRAIN]: (121/1600): reward: -0.3387037217617035, rates: 10.427414655685425, loss: 0.15728844963014127, rho: 0.4000000000000001
[TRAIN]: (122/1600): reward: -2.6137604750692844, rates: 7.020875807851553, loss: 0.17446438632905484, rho: 0.4000000000000001
[TRAIN]: (123/1600): reward: -7.084027394652367, rates: 3.8327747583389282, loss: 0.19860988929867746, rho: 0.4000000000000001
[TRAIN]: (124/1600): reward: -13.633102774620056, rates: 0, loss: 0.1872304029762745, rho: 0.4000000000000001
[TRAIN]: (125/1600): reward: -7.5449303612113, rates: 3.6371260285377502, loss: 0.18536502234637736, rho: 0.4000000000000001
[TRAIN]: (126/1600): reward: -4.098846420645714, rates: 8.276246696710587, loss: 0.17034740895032882, rho: 0.4000000000000001
[TRAIN]: (127/1600): reward: -1.1552733778953552, rates: 10.319836139678955, loss: 0.16326352953910828, rho: 0.4000000000000001
[TRAIN]: (128/1600): reward: -8.674356818199158, rates: 2.924161195755005, loss: 0.16156555116176605, rho: 0.4000000000000001
[TRAIN]: (129/1600): reward: 1.3400867581367493, rates: 9.872978538274765, loss: 0.14608473926782609, rho: 0.4000000000000001
[TRAIN]: (130/1600): reward: -14.052978113293648, rates: 0, loss: 0.1802150562405586, rho: 0.4000000000000001
[TRAIN]: (131/1600): reward: -9.96264272928238, rates: 3.304724335670471, loss: 0.17092984914779663, rho: 0.4000000000000001
[TRAIN]: (132/1600): reward: -1.456261307001114, rates: 9.509971588850021, loss: 0.1482578009366989, rho: 0.4000000000000001
[TRAIN]: (133/1600): reward: -7.44687357544899, rates: 2.78213894367218, loss: 0.19624089822173119, rho: 0.4000000000000001
[TRAIN]: (134/1600): reward: -12.489748999476433, rates: 1.2109088152647018, loss: 0.1595551807433367, rho: 0.4000000000000001
[TRAIN]: (135/1600): reward: -8.397893853485584, rates: 0.3076142221689224, loss: 0.1451511949300766, rho: 0.4000000000000001
[TRAIN]: (136/1600): reward: -3.1898083835840225, rates: 9.51898866891861, loss: 0.18401690684258937, rho: 0.4000000000000001
[TRAIN]: (137/1600): reward: -8.545077204704285, rates: 4.585020899772644, loss: 0.16196408234536647, rho: 0.4000000000000001
[TRAIN]: (138/1600): reward: -11.997565522789955, rates: 4.653777405619621, loss: 0.1792530421167612, rho: 0.4000000000000001
[TRAIN]: (139/1600): reward: -4.451402842998505, rates: 6.956384057179093, loss: 0.18088445365428923, rho: 0.4000000000000001
[TRAIN]: (140/1600): reward: -10.908607296645641, rates: 0.45801784098148346, loss: 0.16834519132971765, rho: 0.4000000000000001
[TRAIN]: (141/1600): reward: -5.481624819338322, rates: 5.33862042427063, loss: 0.14972543641924857, rho: 0.4000000000000001
[TRAIN]: (142/1600): reward: -13.924190200865269, rates: 0.43105458468198776, loss: 0.17310118041932582, rho: 0.4000000000000001
[TRAIN]: (143/1600): reward: -7.586942873895168, rates: 4.630341939628124, loss: 0.1379443746060133, rho: 0.4000000000000001
[TRAIN]: (144/1600): reward: -14.231792576611042, rates: 0.6192402839660645, loss: 0.1514285910874605, rho: 0.4000000000000001
[TRAIN]: (145/1600): reward: 1.6425732970237732, rates: 12.205541968345642, loss: 0.13954785764217376, rho: 0.4000000000000001
[TRAIN]: (146/1600): reward: -10.746898889541626, rates: 3.1327178478240967, loss: 0.1724858894944191, rho: 0.4000000000000001
[TRAIN]: (147/1600): reward: -7.401366770267487, rates: 3.9314583837985992, loss: 0.17849341966211796, rho: 0.4000000000000001
[TRAIN]: (148/1600): reward: -6.395844370126724, rates: 4.599595010280609, loss: 0.16857921704649925, rho: 0.4000000000000001
[TRAIN]: (149/1600): reward: -5.059359431266785, rates: 7.71841835975647, loss: 0.1397657163441181, rho: 0.4000000000000001
[TRAIN]: (150/1600): reward: -6.117436401546001, rates: 5.718465395271778, loss: 0.19907860606908798, rho: 0.4000000000000001
[TRAIN]: (151/1600): reward: -4.990835979580879, rates: 7.1195032596588135, loss: 0.1784351456910372, rho: 0.4000000000000001
[TRAIN]: (152/1600): reward: -11.162234902381897, rates: 2.8330422714352608, loss: 0.15877885855734347, rho: 0.4000000000000001
[TRAIN]: (153/1600): reward: 1.8608335852622986, rates: 12.159320026636124, loss: 0.15004008784890174, rho: 0.4000000000000001
[TRAIN]: (154/1600): reward: -14.438877046108246, rates: 0.8564712405204773, loss: 0.17056117653846742, rho: 0.4000000000000001
[TRAIN]: (155/1600): reward: -5.385017037391663, rates: 8.06038784980774, loss: 0.18389220386743546, rho: 0.4000000000000001
[TRAIN]: (156/1600): reward: -6.882454127073288, rates: 4.835357517004013, loss: 0.19148012958467006, rho: 0.4000000000000001
[TRAIN]: (157/1600): reward: -11.594035260379314, rates: 0.39685946702957153, loss: 0.1592914156615734, rho: 0.4000000000000001
[TRAIN]: (158/1600): reward: -11.362561643123627, rates: 0.10799609124660492, loss: 0.16246418431401252, rho: 0.4000000000000001
[TRAIN]: (159/1600): reward: -9.402610175311565, rates: 1.8918487653136253, loss: 0.1317508928477764, rho: 0.4000000000000001
[TRAIN]: (160/1600): reward: -6.274929106235504, rates: 5.6035237312316895, loss: 0.16926486268639565, rho: 0.4000000000000001
[TRAIN]: (161/1600): reward: -6.082775205373764, rates: 6.0580034255981445, loss: 0.1548383828252554, rho: 0.4000000000000001
[TRAIN]: (162/1600): reward: 2.9501537531614304, rates: 11.16952046751976, loss: 0.14257824048399925, rho: 0.4000000000000001
[TRAIN]: (163/1600): reward: -6.678596444427967, rates: 4.777531258761883, loss: 0.14192972965538503, rho: 0.4000000000000001
[TRAIN]: (164/1600): reward: -10.250372901558876, rates: 2.581259071826935, loss: 0.2030325446277857, rho: 0.4000000000000001
[TRAIN]: (165/1600): reward: -1.6717044115066528, rates: 8.947692632675171, loss: 0.14798119552433492, rho: 0.4000000000000001
[TRAIN]: (166/1600): reward: -8.929598294198513, rates: 3.809444524347782, loss: 0.15966007970273494, rho: 0.4000000000000001
[TRAIN]: (167/1600): reward: -4.374835699796677, rates: 8.434862732887268, loss: 0.17312283180654048, rho: 0.4000000000000001
[TRAIN]: (168/1600): reward: 4.6337860357016325, rates: 12.592634437605739, loss: 0.13429533876478672, rho: 0.4000000000000001
[TRAIN]: (169/1600): reward: -11.843207448720932, rates: 0.3150562644004822, loss: 0.15049501024186612, rho: 0.4000000000000001
[TRAIN]: (170/1600): reward: -6.46137148141861, rates: 6.255876064300537, loss: 0.15120692327618598, rho: 0.4000000000000001
[TRAIN]: (171/1600): reward: -5.672968715429306, rates: 6.305181473493576, loss: 0.17526563666760922, rho: 0.4000000000000001
[TRAIN]: (172/1600): reward: -7.63980932533741, rates: 5.320375666022301, loss: 0.15241292491555214, rho: 0.4000000000000001
[TRAIN]: (173/1600): reward: -15.638517498970032, rates: 0, loss: 0.18420899882912636, rho: 0.4000000000000001
[TRAIN]: (174/1600): reward: -8.633736073970795, rates: 4.863389492034912, loss: 0.1672356639057398, rho: 0.4000000000000001
[TRAIN]: (175/1600): reward: 4.269945107400417, rates: 13.328351967036724, loss: 0.16291502490639687, rho: 0.4000000000000001
[TRAIN]: (176/1600): reward: -7.754989258944988, rates: 2.9954199716448784, loss: 0.14098435416817665, rho: 0.4000000000000001
[TRAIN]: (177/1600): reward: -4.626983478665352, rates: 6.011167824268341, loss: 0.17560341022908688, rho: 0.4000000000000001
[TRAIN]: (178/1600): reward: -0.2900536209344864, rates: 11.607441529631615, loss: 0.1497852373868227, rho: 0.4000000000000001
[TRAIN]: (179/1600): reward: 2.7456014156341553, rates: 13.595900118350983, loss: 0.13149344250559808, rho: 0.4000000000000001
[TRAIN]: (180/1600): reward: -9.375157624483109, rates: 1.7011706680059433, loss: 0.16737365834414958, rho: 0.4000000000000001
[TRAIN]: (181/1600): reward: -6.609027028083801, rates: 2.3869467452168465, loss: 0.18624480925500392, rho: 0.4000000000000001
[TRAIN]: (182/1600): reward: -10.649456858634949, rates: 4.286673307418823, loss: 0.16484145186841487, rho: 0.4000000000000001
[TRAIN]: (183/1600): reward: -6.671991668641567, rates: 4.288788564503193, loss: 0.17631571255624295, rho: 0.4000000000000001
[TRAIN]: (184/1600): reward: -7.423845559358597, rates: 3.2966108322143555, loss: 0.16536437273025512, rho: 0.4000000000000001
[TRAIN]: (185/1600): reward: 0.3118576481938362, rates: 8.798820719122887, loss: 0.13837358839809893, rho: 0.4000000000000001
[TRAIN]: (186/1600): reward: -1.8228172957897186, rates: 7.982436716556549, loss: 0.15241692960262299, rho: 0.4000000000000001
[TRAIN]: (187/1600): reward: -1.5695128217339516, rates: 7.900075249373913, loss: 0.16518082097172737, rho: 0.4000000000000001
[TRAIN]: (188/1600): reward: -10.01455793529749, rates: 1.0450645610690117, loss: 0.16110226772725583, rho: 0.4000000000000001
[TRAIN]: (189/1600): reward: -3.4953848868608475, rates: 6.7742214649915695, loss: 0.1436148788779974, rho: 0.4000000000000001
[TRAIN]: (190/1600): reward: -9.386713992804289, rates: 3.068875703960657, loss: 0.1277191609144211, rho: 0.4000000000000001
[TRAIN]: (191/1600): reward: -8.550403265282512, rates: 3.857163429260254, loss: 0.17635421976447105, rho: 0.4000000000000001
[TRAIN]: (192/1600): reward: -12.031650021672249, rates: 0.5553240925073624, loss: 0.17261820808053016, rho: 0.4000000000000001
[TRAIN]: (193/1600): reward: 6.84399987757206, rates: 14.884407043457031, loss: 0.13806518130004405, rho: 0.4000000000000001
[TRAIN]: (194/1600): reward: -9.985106736421585, rates: 4.189816474914551, loss: 0.1528940998017788, rho: 0.4000000000000001
[TRAIN]: (195/1600): reward: 6.431832835078239, rates: 18.702477857470512, loss: 0.1376288106665015, rho: 0.4000000000000001
[TRAIN]: (196/1600): reward: -1.0623980164527893, rates: 11.43423980474472, loss: 0.13654117211699485, rho: 0.4000000000000001
[TRAIN]: (197/1600): reward: -12.326135836541653, rates: 0.555133268237114, loss: 0.14593553990125657, rho: 0.4000000000000001
[TRAIN]: (198/1600): reward: 1.475255824625492, rates: 9.599213972687721, loss: 0.16777041032910348, rho: 0.4000000000000001
[TRAIN]: (199/1600): reward: -12.349677495658398, rates: 0.4697662368416786, loss: 0.16532086804509163, rho: 0.4000000000000001
[TRAIN]: (200/1600): reward: -2.877766340970993, rates: 9.535290271043777, loss: 0.15690477304160594, rho: 0.4000000000000001
[TRAIN]: (201/1600): reward: -12.054090306162834, rates: 0.6484665423631668, loss: 0.18626245893538, rho: 0.4000000000000001
[TRAIN]: (202/1600): reward: 2.2703836783766747, rates: 9.112433858215809, loss: 0.15704332441091537, rho: 0.4000000000000001
[TRAIN]: (203/1600): reward: -1.2417044192552567, rates: 9.524838253855705, loss: 0.1330425012856722, rho: 0.4000000000000001
[TRAIN]: (204/1600): reward: -7.450379956513643, rates: 3.1747746728360653, loss: 0.17648214623332023, rho: 0.4000000000000001
[TRAIN]: (205/1600): reward: -12.679293125867844, rates: 0.7637015283107758, loss: 0.16745032817125322, rho: 0.4000000000000001
[TRAIN]: (206/1600): reward: -2.5799756944179535, rates: 7.890510857105255, loss: 0.14424879513680935, rho: 0.4000000000000001
[TRAIN]: (207/1600): reward: -7.307622089982033, rates: 4.842908978462219, loss: 0.16314986608922483, rho: 0.4000000000000001
[TRAIN]: (208/1600): reward: -9.975791096687317, rates: 0.3677782118320465, loss: 0.14782722741365434, rho: 0.4000000000000001
[TRAIN]: (209/1600): reward: -3.290265843272209, rates: 6.718506813049316, loss: 0.17370315119624138, rho: 0.4000000000000001
[TRAIN]: (210/1600): reward: -5.460771813988686, rates: 5.215723872184753, loss: 0.18046200051903724, rho: 0.4000000000000001
[TRAIN]: (211/1600): reward: -0.5892086885869503, rates: 8.828586507588625, loss: 0.14555332250893116, rho: 0.4000000000000001
[TRAIN]: (212/1600): reward: 1.1059022545814514, rates: 10.281497955322266, loss: 0.13325312361121178, rho: 0.4000000000000001
[TRAIN]: (213/1600): reward: 1.301091119647026, rates: 12.821962982416153, loss: 0.14671595841646196, rho: 0.4000000000000001
